Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
62271.0,1.201303094,-0.309688498,-0.314366978,0.167426349,1.540305984,4.059729827,-1.136824017,1.090074823,0.76097438,-0.142716393,-0.565511001,0.302266329,-0.024397408,-0.215350859,0.36770848,0.405276796,-0.747008185,0.384613151,0.159927691,-0.003537379,-0.113604355,-0.280918145,-0.04314686,1.001216516,0.57259173,-0.393930587,0.074081429,0.032089171,12.99,0
7551.0,0.316459,3.809075947,-5.615159011,6.047445102,1.554025957,-2.651353112,-0.746579273,0.055586311,-2.678678542,-4.959492912,6.439053352,-7.520117393,0.386351667,-9.252307247,-1.365188415,-0.502362191,0.784426598,1.494304607,-1.808012159,0.388307428,0.208828369,-0.511746619,-0.583813221,-0.219845029,1.474752584,0.491191926,0.518868285,0.402528068,1.0,1
170311.0,2.035283033,0.084801747,-1.523193929,0.105309081,0.496703712,-0.661186831,0.322447755,-0.211204702,0.061536768,0.131169105,1.277872974,1.398622872,0.576520674,0.680117803,-0.031713397,-0.119259374,-0.693196987,-0.181929707,0.227237585,-0.175694752,-0.076031479,-0.164636559,0.25301658,0.69538995,-0.010442901,-0.544270218,-0.030230802,-0.057020714,2.0,0
94362.0,-26.45774465,16.4974719,-30.17731746,8.904156771,-17.89259969,-1.227903881,-31.19732855,-11.43892041,-9.462572605,-22.18708856,4.419996602,-10.59230501,-0.703795804,-3.926207316,-2.400246492,-6.80988994,-12.46231495,-5.501050784,-0.567939573,2.812241109,-8.755698321,3.460893345,0.896537504,0.254835537,-0.738096559,-0.966564234,-7.263482146,-1.324884307,1.0,1
93860.0,-10.63237491,7.251936229,-17.68107182,8.204144406,-10.16659075,-4.51034377,-12.98160616,6.783588798,-4.659329584,-14.92465477,8.389142335,-16.46550394,0.33851696,-14.2244036,0.556584473,-11.68399804,-15.84161598,-5.753199753,3.813040793,-0.810146482,2.715357044,0.69560269,-1.138122067,0.459442242,0.386337323,0.522438449,-1.416603737,-0.488307036,188.52,1
148468.0,0.218810192,2.71585508,-5.111657839,6.310660974,-0.848345065,-0.882445799,-2.902079247,0.939162178,-3.627698142,-1.873330853,1.203834484,-6.172629918,-0.921364297,-3.941965105,-0.062221383,-5.241049108,-8.152829372,-3.243436445,1.935483754,0.381681939,1.083640212,1.037323802,0.062325138,0.532489604,-0.149144855,0.639579646,0.351567638,-0.001816515,0.76,1
40276.0,1.159373145,2.844794699,-4.050679508,4.777700881,2.948980041,-2.01036111,1.744085818,-0.410286522,-2.450197747,-2.042167863,1.84409317,-2.425932815,-1.584275134,-7.208311579,0.459828383,2.375296198,6.443509864,2.591846063,-2.889770358,-0.059264386,-0.176541019,-0.433469859,-0.529323202,-0.597019605,1.335954053,0.547092071,0.009978944,0.16076915,1.0,1
64616.0,-0.39154272,-3.7889507,-2.589368833,-0.913835173,0.728928411,3.512187122,0.435273906,0.449908139,-1.009831133,0.190006376,-0.245178101,-0.603380284,0.169751387,0.15277884,0.073063038,0.976598691,0.148394043,-1.025113401,0.877189371,2.145783062,0.684785422,-0.323202013,-1.054608617,1.106205046,0.593745429,-0.15333591,-0.189821001,0.165969708,979.86,0
41233.0,-10.64579965,5.918306659,-11.67104259,8.807369179,-7.975501366,-3.586806344,-13.61679705,6.428169346,-7.368451293,-12.88815829,6.854953114,-13.21169503,1.035612343,-13.77895564,1.040448355,-11.29032781,-20.57802205,-7.547824112,3.118479766,-0.046170179,2.571969593,0.206809359,-1.6678014,0.558418754,-0.027897877,0.354253782,0.273328727,-0.152908081,0.0,1
150854.0,0.062627639,0.883758,-0.177729144,0.007789256,1.373749137,-1.165636389,1.749138769,-0.548850008,-0.184600053,-0.309724836,-1.395985214,-0.36668456,-0.946106187,0.326500091,-1.338252251,-0.592760005,-0.591572048,-0.49534434,-0.94561958,-0.306356586,0.157300382,0.758282382,-0.186111192,-0.100088961,-0.552604257,-0.807135216,0.07113753,0.022559312,4.66,0
144267.0,1.786896111,-1.053203629,0.169413869,0.716106484,-0.991835408,0.798243992,-1.181350256,0.232048297,2.037239036,-0.241771673,-2.203908349,0.763546426,1.219255639,-1.18293858,-0.510078187,0.511919114,-0.709214024,0.39240634,0.19088163,0.086118536,0.143343191,0.654279776,-0.03345258,-0.913443903,-0.269994493,0.444474795,0.034464015,-0.021999702,109.0,0
150375.0,-1.006392479,0.86083111,1.229025228,-0.753693542,0.154076719,0.929452854,0.105420897,0.780336823,-0.294198992,-1.128915712,-0.073868763,0.450536287,-0.087536215,0.395221194,0.114219014,0.489627284,-0.684318003,0.808037454,0.956646744,0.013727353,-0.113069352,-0.557707707,-0.169779883,-0.162153998,0.416553024,-0.414083684,-0.072111689,0.004303417,49.99,0
101270.0,-1.913650721,-0.400439215,2.469825688,0.054445563,1.616831252,-0.239825975,0.562191734,-0.653987175,1.662589427,-0.038321361,1.563261732,-2.323583708,1.577300969,0.71540656,-1.0170432,0.654748779,-0.987951376,1.177560122,-1.021974813,-0.230753133,-0.093413576,0.533920029,-0.692153375,-0.388043459,0.697708698,-0.678416458,-0.932875219,-0.190475008,45.0,0
77965.0,-0.262202478,0.340223541,2.330819277,-0.352895804,-0.953721826,-0.139719778,-0.26444842,0.20219125,0.9875079,-1.167652402,0.075774539,0.39045097,-0.298555133,-0.065486191,2.325009594,-1.53378577,0.919372778,0.019325209,1.875661698,0.113962769,0.081488885,0.516035697,-0.197631797,0.432649642,0.13770768,-0.38891981,0.135086693,0.018707664,1.0,0
158315.0,2.200216686,-0.878157285,-1.056791873,-1.020219893,-0.649892518,-0.637085828,-0.715470436,-0.070107202,-0.05357144,0.794274759,-1.102944066,-1.360558799,-1.294709204,0.132471075,0.517914197,1.356316776,0.095183405,-1.548669851,0.891954486,-0.080685059,-0.295368346,-1.051626912,0.496831335,0.367483099,-0.551972933,-0.701369224,-0.029788965,-0.041907878,19.98,0
41170.0,-6.498086169,4.75051466,-8.966557831,7.098854313,-6.958376223,-2.822126187,-10.33340566,4.031907302,-6.64877821,-11.63441442,6.877570898,-13.69768562,0.463040402,-13.0441824,-0.309229266,-12.31757972,-24.01909855,-9.335193079,1.951890495,0.568338011,2.158143084,0.111510363,0.216413836,0.584661255,0.760359508,0.081972343,1.415067511,0.035124145,83.38,1
121384.0,-1.536289888,1.757905944,-1.001419851,-0.633174632,-0.732239428,-1.066289394,-0.221184641,1.284403662,-0.275056573,-0.272360079,0.285184929,0.81107785,-0.928656596,1.328204073,-1.076661774,0.458970079,-0.080630878,-0.076021275,0.101579126,-0.177410269,-0.152771032,-0.611876994,0.232925443,0.036543819,-0.399390272,0.134191616,0.092217138,-0.005596181,17.98,0
35198.0,1.104583913,-0.191646808,0.238803557,0.946056798,0.09792449,0.857984698,-0.297891037,0.154884345,0.604362916,-0.204375444,-1.626479899,0.254087946,0.812272211,-0.268408386,0.761249362,0.151577402,-0.580911526,0.027152972,-0.210183836,0.057465683,0.104293889,0.385828541,-0.346914091,-1.273019696,0.743831405,-0.117374098,0.057212638,0.025453836,79.0,0
45596.0,1.211871169,0.798234591,0.268428787,2.557621129,0.077259555,-1.027347041,0.595246476,-0.324990172,-1.132109854,0.727321278,-0.177844275,0.181774901,0.269733267,0.466123912,0.141241599,0.21576306,-0.378603159,-0.653867077,-1.011956355,-0.159106229,0.008979051,0.029233765,-0.0662026,0.720253879,0.699554939,0.047611337,-0.036335786,0.013636413,0.25,0
155548.0,-0.371762995,-0.188517568,0.00862433,-1.77085359,0.699024926,1.749655775,0.918607473,0.135027669,-1.053862288,0.295459271,0.689526754,-0.30772042,-0.998337192,0.351209834,0.277154166,-2.444146943,0.156240772,0.84048283,-1.783620391,-0.630747976,0.107466031,1.077377866,-0.097462408,-0.677370483,-0.388687763,-0.066160494,-0.009207706,-0.099724604,135.0,0
153216.0,1.64137011,-0.675760715,-0.658490623,0.995061648,0.221721218,1.594981621,-0.712119271,0.533339859,0.715210049,0.224605664,0.786002848,0.815976585,-0.190122151,0.325854532,0.931062492,-0.004366332,-0.423642528,-0.240353191,-1.331613291,-0.131533971,0.371946256,1.064439249,0.048053007,-1.650117827,-0.29567839,-0.459141135,0.081518311,-0.040501739,105.0,0
49203.0,-0.350748799,0.810055539,2.146123095,2.399102953,0.554408728,2.307485984,-0.206772083,0.554627533,-0.412217531,1.025395497,-0.717348976,-0.88081352,-1.141078596,-0.237925294,0.306981538,0.255254891,-0.398793917,0.926283159,1.539798728,0.293081839,-0.142534398,0.000485707,-0.348766989,-1.745451572,-0.188851703,0.3000465,0.250137311,-0.06078249,4.95,0
143545.0,-2.483403735,-3.404466755,1.838515326,-2.556352155,-1.498160592,0.034158806,-0.256935359,0.362230044,-1.771324668,0.472930639,0.108645706,-1.325704814,-0.397689774,-0.50629699,-0.018927848,0.949505559,-0.571220138,1.822351001,-1.018210644,1.235532735,0.475648734,0.421936791,1.07123011,-0.456168964,0.611596036,-0.070924409,0.087774261,0.179821579,512.65,0
40754.0,1.160705567,-0.031414982,-0.348329199,1.554709767,1.861323155,4.306321233,-0.959015596,1.090121027,-0.12962663,0.576181658,-0.76658106,-0.06530783,-0.056320484,-0.184661062,-0.235811632,0.77462472,-0.852447279,0.309987277,-0.498882561,-0.005514144,0.024400184,0.061649828,-0.142957949,1.025501738,0.686132988,0.163250883,0.029019735,0.02412556,19.95,0
71890.0,0.059392935,-1.837391158,0.634115075,2.149905585,-1.218176541,0.792888551,0.174666976,0.141334047,1.172546562,-0.665954614,-1.080876257,1.062331383,-0.063138167,-0.644787835,-1.649297771,-1.082118703,0.783839852,-1.259082348,0.005014723,0.87374435,-0.094219805,-0.9892714,-0.38227969,0.111678295,0.235596961,-0.566424007,-0.007779274,0.120965842,538.85,0
161824.0,0.363841517,0.783759223,-0.234265177,-0.079217701,0.107663308,-0.610012207,0.250834437,-1.962270637,0.01717354,-0.296410487,-0.84845784,0.778993298,0.692543224,0.229042976,-0.413279806,-0.361990271,-0.103977511,-0.878774177,0.290098358,-0.399753395,1.320714066,-0.952290757,0.066201407,0.00917084,0.130983209,0.334392469,0.249787468,0.294039604,36.97,0
93879.0,-12.83363142,7.508789806,-20.49195221,7.465779992,-11.57530371,-5.140999477,-14.0205637,8.332120471,-4.337712531,-15.56379134,7.610819788,-15.59232322,0.504789055,-13.2478886,-0.79652603,-10.34232836,-16.04452434,-5.882135938,1.573697896,-1.378923224,2.966842404,0.615344322,-0.766494757,0.431261005,-0.104974995,-0.010091327,-2.40081135,-0.7205566,104.03,1
159825.0,2.035402481,-0.267076814,-3.4545017,-0.669954263,2.921496357,2.930604794,0.150152542,0.549781165,0.217610511,0.002301344,-0.084633484,0.359601012,-0.38916211,0.867077156,0.217468338,-0.960765537,-0.184964564,-0.685624679,0.02651796,-0.140019811,0.14660099,0.477768323,-0.062427251,0.752699534,0.586043531,-0.050513208,-0.039043504,-0.076118657,32.12,0
135395.0,2.084023325,-1.833674523,0.151083905,-1.457312072,-2.12720985,-0.121167883,-1.870845374,0.153916366,-0.796714874,1.619093174,0.680921276,-0.040888939,0.295517331,-0.671323159,-0.555875528,0.022915208,0.175505699,0.681197794,-0.159618414,-0.343886089,-0.056059474,0.263864345,0.315340551,-0.015332365,-0.628273426,-0.269305245,0.056412127,-0.031968786,60.0,0
105124.0,-2.391109974,0.26990413,1.439555833,0.486226228,-0.117161374,0.628948414,-1.890409736,-1.753329373,-0.094954735,0.189024921,0.917789115,-2.213338322,1.442035239,1.942720417,-0.607533474,-1.139735027,0.80261032,2.399739786,0.072590475,-1.368322387,1.564526527,-2.064115425,-0.48871183,-0.610830954,0.086844689,-0.636353266,0.435050463,-0.364885136,10.0,0
89223.0,1.900455322,-1.021350172,-0.952471013,0.033386504,-0.886352521,-0.845815286,-0.301097497,-0.375472841,-0.4430183,0.83699885,-0.959126672,0.62670015,1.612065747,-0.288793584,-0.068979268,-1.584827655,-0.21226149,1.170084859,-1.123084803,-0.287427341,0.056854533,0.644834597,-0.07061481,0.129510121,0.031375905,0.601654555,-0.031572783,-0.031664331,133.8,0
79566.0,0.963671068,-0.486650605,1.294347258,0.479322727,-1.059706146,0.380648853,-0.87295709,0.322970493,0.452545399,-0.030861359,1.547593069,1.047475566,0.394719623,-0.024688376,1.144646484,0.756671436,-0.664298559,0.435610984,-0.679189731,0.082611312,0.347337825,0.891731795,-0.08275987,0.080690602,0.063198417,0.580622789,0.01313057,0.03102285,83.7,0
88589.0,-0.368604345,-0.404085612,-0.875748955,-1.872655119,0.361018502,-0.686021444,2.545196436,-0.539662759,-0.155915152,-0.904995752,0.304372803,-0.282548319,-1.651369233,0.670468644,-1.248372388,-0.270116232,-0.653998116,0.001176483,0.07196936,0.43404538,0.253978235,0.379637373,0.220680423,-0.437020253,0.648099219,0.964839309,-0.450898191,-0.313489879,299.9,0
2619.0,1.195015879,0.203954009,0.62003894,0.648621731,-0.462716688,-0.712697719,-0.01733092,-0.081290917,0.036351722,-0.106709322,0.277991113,0.501278892,0.123310342,0.309939629,1.272406198,-0.079611064,-0.01935007,-1.083874355,-0.599475984,-0.143977407,-0.2099626,-0.57899227,0.208192176,0.391802269,0.097341211,0.10447926,-0.012799934,0.018586361,1.29,0
32745.0,-2.17913506,0.020217918,-2.182732796,2.572046261,-3.663733112,0.081567933,0.268048731,0.660437429,-2.374027363,-3.58281002,1.975821062,-3.500542265,0.170681027,-2.735940374,1.670251104,-4.046292997,-5.079479085,-2.586857045,1.669260553,1.9579603,1.026421111,0.299613502,1.656800007,0.328432502,0.106456828,0.691774506,0.196778974,0.241085157,717.15,1
68486.0,1.304872251,0.200051892,-0.425744859,-0.011199304,0.125317009,-1.099621622,0.544748781,-0.442768191,-0.299932254,-0.129042049,-0.476929363,0.641709476,1.321420739,0.213750429,0.66511237,-0.001032178,-0.407711834,-0.673138364,0.289686434,0.072835449,-0.050079389,-0.119827503,-0.186380818,0.002251178,0.647710253,1.094585875,-0.111522688,-0.006728062,34.95,0
90143.0,0.317411799,0.448114262,1.060869776,0.042012212,-0.019573247,0.451987755,-0.417550276,-0.867669433,1.863802799,-1.098210505,0.085179226,-1.419007784,3.311255729,1.002241058,-0.342328609,-0.136784575,0.260645146,0.400254854,-0.345887797,-0.114374843,0.876352069,0.513811047,-0.291499473,0.627255916,0.813154248,-0.074116699,0.214625942,0.261114814,30.23,0
17498.0,1.023024644,-0.529431657,1.204141358,0.269712976,-0.772797145,0.926464982,-0.999453367,0.421935234,2.301091365,-0.741295454,2.212309488,-1.355240604,0.952566984,1.248151966,-1.170906608,-0.514316712,1.221063485,-0.703561581,-0.178499381,-0.144556584,-0.263773931,-0.315828094,0.118917239,-0.27433922,-0.09429436,0.943855094,-0.040584314,-0.004643529,40.0,0
134126.0,2.124848638,-0.743868391,-1.426118514,-0.204752207,-0.346357492,-0.67164212,-0.242280948,-0.323427663,-0.422431992,0.915590529,-1.710669801,-0.150890998,0.569534474,0.023053859,-0.066344179,-1.485549343,-0.322217728,1.187334425,-0.651918259,-0.511163178,-0.244269739,-0.119023948,0.012734847,-0.631892401,0.071095036,0.492291473,-0.03955812,-0.058338737,50.98,0
111100.0,1.918167789,0.210352255,-1.113811146,0.927490701,-0.303464888,-1.784783245,0.126476245,-0.465551141,2.161482127,-1.292221224,1.395281664,-1.642369047,1.869196768,-0.204504069,-0.97632074,-0.288635837,2.22059062,-0.0055065,-0.448184682,-0.175912897,-0.326712451,-0.451939281,0.280742267,0.758042154,-0.196296618,-0.188662664,-0.031055167,-0.0104291,31.61,0
168004.0,0.20729939,1.064005234,-2.147194259,-0.523541422,1.185894422,-0.812711331,1.08580536,0.189033329,-0.751583746,-0.917337862,0.453601855,0.342147823,-0.409047535,-0.2181406,-1.39611495,0.27059539,0.418329747,0.586769978,0.058340558,-0.211679979,0.22343475,0.534972445,-0.013395238,0.310300334,-0.266723541,0.517163463,-0.171237643,-0.056977862,42.81,0
156186.0,2.133440615,0.017202503,-1.752132103,0.086404229,0.61656065,-0.536029599,0.227003635,-0.29982245,0.541422072,-0.008735098,-1.234281669,0.34351625,0.806109234,0.312187957,0.770336556,-0.013713787,-0.814864589,0.125489306,0.038897607,-0.153834681,0.200408643,0.739268058,-0.057778403,0.136721849,0.400253661,-0.103640446,-0.021624062,-0.05734306,1.79,0
165713.0,-2.25143662,-0.769668934,0.674539331,-0.892419009,0.77905119,-0.344747122,0.300498964,-0.253465439,1.941802049,1.188703456,0.670862698,0.184674201,-0.87096741,-0.777177092,-0.342519257,0.2094195,-1.148763365,0.759526403,0.035530609,-0.375422246,-0.163159889,1.261780928,0.912848685,0.775794664,-0.564073354,-0.083428357,0.372784427,0.303952954,0.72,0
122536.0,1.967573546,-0.477625934,-0.431299226,-0.045463783,-0.524692838,-0.02977873,-0.72871159,0.220480046,1.196918306,-0.024029989,0.817634986,0.693869852,-0.919438149,0.318670336,0.172075704,0.41337639,-0.655246199,0.274133335,0.259546373,-0.249754161,-0.154798858,-0.396728567,0.438702598,0.651200086,-0.561314068,-0.330384221,-0.00118336,-0.042477063,0.77,0
149906.0,-5.107181317,-3.56837976,-1.592100463,0.797748865,0.264655504,-0.287769077,0.878732232,0.433899534,0.035226555,-1.093116702,-1.657220813,0.758628817,1.780230265,0.349179316,0.637796214,0.531840461,-0.459678343,0.30648383,0.684436457,-0.494186866,-0.130627445,0.148231613,0.143170926,0.200380118,0.215117343,-0.253829109,0.815447231,-1.260573888,288.15,0
52878.0,-0.752792047,1.248469053,1.475681072,2.66164823,0.362826657,1.001889647,0.258090774,0.151235096,-0.449892862,1.05492574,-2.305344867,-1.571811424,-1.374806584,-0.10033308,0.494867687,-0.027624983,-0.066549949,0.288550189,1.776222009,0.005365896,-0.380085738,-0.920577323,-0.266111337,-1.065775034,0.219666375,0.109740168,-0.815951359,-0.531095826,9.13,0
55125.0,-0.391128407,-0.245539891,1.122074297,-1.308725198,-0.63989114,0.008678049,-0.701303619,-0.027315218,-2.628853982,2.051311931,0.57586644,-0.594036626,1.09788035,-0.338340144,0.617523289,-0.756389943,0.53514072,1.016703754,2.133828306,0.065715845,-0.133485329,0.117403427,-0.191747896,-0.488642102,-0.309773632,0.008100441,0.16371613,0.239582023,15.0,0
125612.0,1.889617914,1.073098534,-1.678017522,4.173268194,1.015515806,-0.009389035,-0.079705604,0.064070822,-0.714516676,0.04222752,-0.408402781,-0.929370066,0.058686317,-3.512845461,-0.164612974,2.069853025,1.733381581,1.580757962,-2.335185376,-0.153570265,0.203727978,0.733795721,-0.036559749,0.334305771,0.147171036,0.279556488,0.031668781,0.035883323,3.22,1
35662.0,-2.284800392,-2.312388444,-0.32131244,-0.106096249,2.542345614,2.971186322,-1.594333681,1.502940155,-1.684966357,0.373161205,-0.735540516,-0.333797762,0.586243212,0.5157389,1.431423293,-0.940783855,-0.410568746,2.402507542,-0.270755248,0.598731865,0.149977858,-0.373470972,0.270242026,0.966014856,-0.234959922,-0.297274582,0.082615266,-0.236343733,156.0,0
118442.0,2.019157347,-0.536132574,-1.946847062,-1.243494023,0.071974348,-1.103784703,0.23170963,-0.247917344,0.953358435,-0.353685219,0.978603565,0.664594465,-1.095954906,0.931092009,0.115070285,-0.503728304,-0.329102629,0.160558705,0.900929942,-0.141117837,0.137502367,0.385669216,0.045087935,0.811804436,0.135603079,0.298699551,-0.096927371,-0.071402323,48.97,0
85285.0,-7.030308144,3.421990905,-9.525071773,5.270891009,-4.024630276,-2.865681618,-6.989194734,3.791550938,-4.622730336,-8.409664876,6.309044006,-8.576761433,0.246746717,-11.53404602,-0.364265139,-5.452494658,-11.88757002,-3.56358481,0.876018768,0.545698041,1.103397745,-0.541854752,0.036943222,-0.355519004,0.353634382,1.042457993,1.359515632,-0.272188101,0.0,1
27219.0,-25.26635502,14.32325381,-26.82367291,6.349247807,-18.66425061,-4.647403049,-17.97121202,16.63310306,-3.768350971,-8.303239351,4.783257367,-6.699252074,0.846767865,-6.576276436,-0.06233038,-5.961659873,-12.21848172,-4.791841983,0.894853522,1.658288844,1.78070097,-1.861318147,-1.188167293,0.156667051,1.768191982,-0.219916008,1.411854777,0.414656384,99.99,1
116816.0,-0.71152808,0.570753343,0.745037678,-0.122510259,0.861701803,-0.206518846,1.211197898,-0.190028427,-0.331704639,-1.199338176,0.999170392,0.204782251,-0.353872178,-1.458639489,-0.310769035,-0.333591055,1.090450256,0.849075139,1.594534973,0.430948624,-0.187969904,-0.419923573,-0.263860285,-0.507322069,0.598985008,0.190900293,-0.15008367,-0.136978475,94.85,0
48790.0,-0.821085482,1.15907163,1.304458696,0.113840945,-0.62737929,-1.180494818,0.276297556,0.403619685,-0.418877248,-0.507171031,-0.442671586,-0.364161208,-1.061026806,0.700121684,0.908266415,0.278029834,-0.042535445,-0.28206213,-0.108949941,-0.064832089,-0.168534657,-0.640660627,0.101980452,0.661064424,-0.248571994,0.056385073,0.13185508,0.051820912,9.99,0
26585.0,-19.85632233,12.09589323,-22.46408275,6.115541102,-15.14802152,-4.346724083,-15.64850747,13.27680481,-3.97416162,-8.859194059,5.730815537,-8.088033512,0.230824969,-8.578973273,0.000946637,-6.947746067,-13.47289701,-4.940210829,1.230142552,1.582929555,1.75072984,-1.409635709,-0.809809278,0.12139666,1.350300071,-0.224291874,1.597621368,0.476919818,99.99,1
63372.0,1.004483115,-0.298622228,1.209163177,0.561569653,-0.396480915,1.437491075,-0.939765788,0.592545122,0.726027464,-0.391118297,0.699305659,1.037243636,0.430656134,-0.264406857,1.665540716,-1.050981866,0.977257586,-2.09777678,-1.902692937,-0.222590506,0.234347955,1.027318428,0.116265382,-0.56249357,-0.011921722,0.680692151,0.081523473,0.011752586,0.01,0
6975.0,1.065532207,-0.960645306,1.288455905,-0.656792024,-1.459138195,0.248824078,-1.093374129,0.214815132,4.145546437,-1.886172377,-0.032327605,-1.481133592,0.851367878,0.615001944,-1.381595265,-1.620818618,1.756684507,-0.541080422,0.872831221,-0.12288448,-0.292402786,-0.118788343,-0.063229779,0.100186349,0.386751923,0.021494074,0.052740264,0.022233826,59.0,0
102619.0,-2.488362885,4.359019108,-7.77640985,5.36402677,-1.823877232,-2.445140136,-4.964220921,1.48489016,-2.947898858,-7.175349722,7.343652109,-10.17899554,2.142150631,-8.983052168,-0.473746033,-8.143342262,-9.7856772,-3.086519505,3.379713336,0.792274684,1.32567239,1.021226205,-0.266476205,-0.370880445,0.365535186,0.081372024,0.184983041,-0.211582456,1.0,1
50404.0,-0.438314799,0.846820616,1.404121426,-0.206224194,-0.025360836,-0.420834665,0.482203793,0.205182655,-0.355420975,-0.091587204,0.688331216,-0.448889561,-1.831958788,0.684690421,0.373655241,0.57878496,-0.660205551,0.478205454,0.440433373,0.007760256,-0.217502456,-0.694135326,-0.046245178,-0.072241702,-0.240654564,0.080470354,0.247969047,0.103706584,5.99,0
67558.0,1.166167469,0.015816925,-0.352721924,0.281052855,0.159977905,-0.451334953,0.361571893,-0.115325533,-0.326181872,0.097045595,0.671960592,0.44890392,-0.375192866,0.738916191,0.180988156,0.495295742,-0.771224816,-0.044397598,0.690935367,0.043102101,-0.350512323,-1.255586962,-0.022429432,-0.519073693,0.324749376,0.166733134,-0.084819829,0.001756442,74.95,0
111675.0,-1.210475586,-1.186077383,1.115949404,-0.202103251,0.234418371,-1.014536762,0.33838465,0.080020568,0.533067913,-0.973965853,-1.116694628,-0.4052574,-0.846176821,0.166103373,0.747668886,0.459407023,-0.718979812,0.280403573,-0.406154217,0.537181812,0.089917462,-0.479130121,0.692103849,-0.132879982,-0.075115067,-0.610494666,-0.090292023,0.029432421,219.0,0
157555.0,-0.850754745,0.789270758,-1.140850262,1.021742455,1.81355456,-1.340877786,0.853096683,0.052058857,-1.261372653,-0.007646864,-0.924474681,0.594435972,1.246589557,0.922738455,0.157785271,-0.852460964,-0.054004356,-0.15515717,0.543011911,0.295247698,0.406736426,1.004618652,-0.182099641,0.796523383,-0.253480431,-0.429349276,0.374236864,0.097085628,3.6,0
64734.0,-1.007392676,-0.165398858,0.688681911,-1.973675088,-0.889859138,-0.602386876,-0.288371378,0.292658789,-3.044822025,1.134385472,1.419240578,-0.218614781,0.151056798,0.332882876,-0.35540731,-0.774547512,0.916016976,-0.372601831,0.095545844,-0.641039565,-0.33098108,-0.642449226,0.389396611,0.154101661,-0.178099532,-0.494654965,-0.21655085,-0.093823126,40.72,0
35832.0,-1.245600387,1.569061775,0.769471359,-0.194833474,-0.165378991,-0.699365153,0.366292203,0.368688696,-0.242205419,0.061243341,-0.831674116,0.319816307,0.847586434,0.157683065,0.811885949,0.401718663,-0.46276477,-0.265654555,0.132469902,0.294984064,-0.275538591,-0.695745537,-0.038440365,-0.120590949,0.017258803,0.111052252,0.367218246,0.168976313,13.98,0
132832.0,1.79133223,-0.727067794,0.032343987,0.690164143,-1.125378373,-0.459695021,-0.711230551,0.002618449,1.316096686,-0.015905167,-0.901289738,0.3292874,0.12998262,-0.253831924,0.738111692,0.636128031,-0.649591721,0.075812217,-0.415582291,-0.018980961,0.076772578,0.176002529,0.23970065,0.05692354,-0.573975405,0.156002987,-0.008625179,-0.018243804,97.39,0
172057.0,0.037297086,0.875907625,0.294598762,-0.583176326,0.405610503,-1.111237082,1.056107777,-0.226630998,-0.090651683,-0.425072612,-0.870390664,0.289270429,0.292825314,0.056858788,-0.434815117,-0.107746468,-0.422111381,-0.783848252,-0.090721609,-0.008931956,-0.253538033,-0.546641998,0.080640443,0.046447963,-0.478595711,0.136593779,0.247111845,0.098456403,9.21,0
85285.0,-7.030308144,3.421990905,-9.525071773,5.270891009,-4.024630276,-2.865681618,-6.989194734,3.791550938,-4.622730336,-8.409664876,6.309044006,-8.576761433,0.246746717,-11.53404602,-0.364265139,-5.452494658,-11.88757002,-3.56358481,0.876018768,0.545698041,1.103397745,-0.541854752,0.036943222,-0.355519004,0.353634382,1.042457993,1.359515632,-0.272188101,0.0,1
59656.0,1.254224802,-0.056854706,0.934108263,0.649652535,-0.552550132,0.200456259,-0.553218053,0.045405178,0.771957693,-0.277839141,-1.236959592,0.927732454,1.624328886,-0.744077426,0.102062082,0.338544992,-0.56072423,-0.140481845,0.267583092,0.004460207,-0.134311835,-0.102492163,-0.083958055,-0.38030495,0.416957433,0.364896428,0.026517652,0.020628228,2.26,0
61646.0,-1.52230451,1.505152043,0.372364351,2.286868558,-0.526518744,0.998593092,-1.08755604,-0.027248403,-0.533001251,0.169572798,2.790396391,-2.316951892,-0.782531787,-3.431737963,-0.527701761,-3.29355769,-3.901498984,-2.525440482,0.79514422,0.412800621,0.332216176,0.493980865,-0.080198293,-0.253327338,-0.477799683,0.991739678,-0.952553959,-0.390363998,19.04,1
121607.0,-0.62359558,0.669345128,-0.016858329,0.446238822,2.140145515,-0.970482933,1.136742982,-0.264157978,-1.090070549,-0.29941648,-1.099163979,0.01804857,0.591819918,0.562445786,0.161469301,-0.453895978,-0.531209886,-0.13752494,0.163239842,0.128579111,0.16013577,0.294179287,-0.212491301,0.477465002,0.289244574,-0.567185277,0.109548291,0.167950206,5.6,0
45541.0,-1.519243531,2.308492454,-1.50359932,2.064100584,-1.000845058,-1.016897033,-2.05973052,-0.275166375,-1.562206097,-2.755796928,3.43824826,-3.52152936,-0.918761288,-4.452100249,0.499313754,-2.907903434,-5.248646395,-0.936814653,1.160120294,0.175018552,1.307871432,0.102825644,-0.017746283,0.149695926,-0.096602468,-0.369114568,-0.019244093,-0.208319092,1.0,1
